label,left_landmark_0_x,left_landmark_0_y,right_landmark_0_x,right_landmark_0_y,left_landmark_1_x,left_landmark_1_y,right_landmark_1_x,right_landmark_1_y,left_landmark_2_x,left_landmark_2_y,right_landmark_2_x,right_landmark_2_y,left_landmark_3_x,left_landmark_3_y,right_landmark_3_x,right_landmark_3_y,left_landmark_4_x,left_landmark_4_y,right_landmark_4_x,right_landmark_4_y,left_landmark_5_x,left_landmark_5_y,right_landmark_5_x,right_landmark_5_y,left_landmark_6_x,left_landmark_6_y,right_landmark_6_x,right_landmark_6_y,left_landmark_7_x,left_landmark_7_y,right_landmark_7_x,right_landmark_7_y,left_landmark_8_x,left_landmark_8_y,right_landmark_8_x,right_landmark_8_y,left_landmark_9_x,left_landmark_9_y,right_landmark_9_x,right_landmark_9_y,left_landmark_10_x,left_landmark_10_y,right_landmark_10_x,right_landmark_10_y,left_landmark_11_x,left_landmark_11_y,right_landmark_11_x,right_landmark_11_y,left_landmark_12_x,left_landmark_12_y,right_landmark_12_x,right_landmark_12_y,left_landmark_13_x,left_landmark_13_y,right_landmark_13_x,right_landmark_13_y,left_landmark_14_x,left_landmark_14_y,right_landmark_14_x,right_landmark_14_y,left_landmark_15_x,left_landmark_15_y,right_landmark_15_x,right_landmark_15_y,left_landmark_16_x,left_landmark_16_y,right_landmark_16_x,right_landmark_16_y,left_landmark_17_x,left_landmark_17_y,right_landmark_17_x,right_landmark_17_y,left_landmark_18_x,left_landmark_18_y,right_landmark_18_x,right_landmark_18_y,left_landmark_19_x,left_landmark_19_y,right_landmark_19_x,right_landmark_19_y,left_landmark_20_x,left_landmark_20_y,right_landmark_20_x,right_landmark_20_y
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481729030609131,0.663690447807312,0.7757536768913269,0.6396573781967163,0.7159447073936462,0.5778939127922058,0.6758590340614319,0.5085436105728149,0.6366370916366577,0.45533132553100586,0.7430222630500793,0.43937426805496216,0.7230410575866699,0.3444897532463074,0.7141256928443909,0.28661394119262695,0.7097958326339722,0.23143337666988373,0.7879372835159302,0.4153582751750946,0.7724461555480957,0.305352121591568,0.7628176212310791,0.2341298609972,0.7539042830467224,0.1714862883090973,0.8317689895629883,0.4147041440010071,0.8225336074829102,0.31734198331832886,0.8122793436050415,0.25191813707351685,0.8004652857780457,0.19438770413398743,0.8769769072532654,0.4313892424106598,0.8790859580039978,0.358943909406662,0.8748115301132202,0.3088533282279968,0.8662755489349365,0.2628280520439148
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473652005195618,0.6607192158699036,0.7779797911643982,0.6399506330490112,0.7153825163841248,0.5815160870552063,0.6708381175994873,0.5162999033927917,0.628699541091919,0.4668084979057312,0.7333188056945801,0.44156715273857117,0.7097906470298767,0.3515082001686096,0.6984983682632446,0.29604384303092957,0.6918961405754089,0.24295981228351593,0.7755335569381714,0.41432181000709534,0.7556135058403015,0.30950284004211426,0.7430171370506287,0.2449759542942047,0.7311326861381531,0.18767094612121582,0.8192846179008484,0.4085702896118164,0.8026183843612671,0.3129386901855469,0.7885549664497375,0.25288212299346924,0.77336186170578,0.19981443881988525,0.866115391254425,0.42100420594215393,0.8620168566703796,0.3489871621131897,0.8548835515975952,0.3008078634738922,0.8445559144020081,0.25742441415786743
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851915717124939,0.6543635725975037,0.780180811882019,0.64055335521698,0.712865948677063,0.5938827395439148,0.6630452871322632,0.5342622995376587,0.6176102161407471,0.49021899700164795,0.7216710448265076,0.45015519857406616,0.6897714138031006,0.36635851860046387,0.6709060668945312,0.31676986813545227,0.6557021737098694,0.26994526386260986,0.7589367032051086,0.42132890224456787,0.7281504273414612,0.32090866565704346,0.7108927369117737,0.26244109869003296,0.6955460906028748,0.2111510932445526,0.800677478313446,0.41322851181030273,0.7723996043205261,0.3205142021179199,0.752522349357605,0.2641600966453552,0.7337260246276855,0.21605394780635834,0.8505143523216248,0.4206136465072632,0.8398952484130859,0.34860584139823914,0.8301822543144226,0.30268919467926025,0.8187282085418701,0.2619062662124634
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854902982711792,0.649286150932312,0.7831599712371826,0.6442694664001465,0.7115886211395264,0.6047016382217407,0.6602728366851807,0.5544891357421875,0.6147679090499878,0.517693281173706,0.7038220763206482,0.46384671330451965,0.6626354455947876,0.38819319009780884,0.641109824180603,0.3418159484863281,0.6246381998062134,0.29850053787231445,0.7383297681808472,0.42937222123146057,0.6964573860168457,0.33624759316444397,0.6727573871612549,0.2810954451560974,0.6526137590408325,0.23480486869812012,0.7802975177764893,0.4143998622894287,0.7434346675872803,0.3290632963180542,0.7187889218330383,0.2777554988861084,0.6953601241111755,0.2358831763267517,0.8310626149177551,0.4147651493549347,0.8115056157112122,0.3473801016807556,0.7951669692993164,0.3078291416168213,0.7770916819572449,0.275637149810791
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566452264785767,0.6435109376907349,0.7839641571044922,0.6471706032752991,0.7133437395095825,0.6202876567840576,0.6629865169525146,0.5792562961578369,0.6241954565048218,0.5423510074615479,0.692448616027832,0.48188528418540955,0.6447295546531677,0.4130646288394928,0.6160632967948914,0.37288814783096313,0.5911434888839722,0.33670875430107117,0.7238560914993286,0.4432750940322876,0.6745592951774597,0.36077025532722473,0.6441664099693298,0.31412768363952637,0.6155738830566406,0.27520009875297546,0.7631981372833252,0.42220163345336914,0.7185475826263428,0.34247738122940063,0.6872031092643738,0.29696226119995117,0.6559850573539734,0.2606092095375061,0.8121790289878845,0.4157632887363434,0.786314070224762,0.3514642119407654,0.7641319632530212,0.3155004382133484,0.740300178527832,0.2870156764984131
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8551778197288513,0.639947235584259,0.7825359106063843,0.6517946720123291,0.7121981978416443,0.6338786482810974,0.6580961346626282,0.6009389758110046,0.6203605532646179,0.5624252557754517,0.6824312210083008,0.5065521001815796,0.6278375387191772,0.45091670751571655,0.5959434509277344,0.41709500551223755,0.5689249038696289,0.3843880295753479,0.7083377838134766,0.4646431803703308,0.6501492261886597,0.3944278955459595,0.6144749522209167,0.3523103892803192,0.5829943418502808,0.3163601756095886,0.7441696524620056,0.4394248425960541,0.6940732002258301,0.37060803174972534,0.6602747440338135,0.3296929597854614,0.6277841329574585,0.29768645763397217,0.7904559969902039,0.4276778995990753,0.7603946328163147,0.3699212670326233,0.7358126640319824,0.33780616521835327,0.7103952765464783,0.31260204315185547
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517365455627441,0.6439294219017029,0.7805052995681763,0.6588067412376404,0.709588348865509,0.6485114097595215,0.655036449432373,0.62993323802948,0.6084617376327515,0.6138010025024414,0.6731324195861816,0.5218312740325928,0.6161553263664246,0.473495215177536,0.5813471078872681,0.4504554867744446,0.5495476722717285,0.43045082688331604,0.6972764134407043,0.480377197265625,0.6378410458564758,0.41666385531425476,0.6016577482223511,0.3823614716529846,0.5682257413864136,0.35531243681907654,0.7317537069320679,0.4532429575920105,0.6790727376937866,0.3906158208847046,0.643412709236145,0.3570009768009186,0.6092320680618286,0.33170002698898315,0.7764241695404053,0.4376652240753174,0.7414997816085815,0.38481947779655457,0.7153988480567932,0.35608744621276855,0.6892660856246948,0.3336088955402374
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498042225837708,0.6469908952713013,0.778510570526123,0.6659073829650879,0.7060623168945312,0.6547871828079224,0.6459094882011414,0.6345978379249573,0.5938159227371216,0.6328397989273071,0.6698063611984253,0.5343947410583496,0.6127198338508606,0.49001193046569824,0.577387809753418,0.47096818685531616,0.5428870916366577,0.45199236273765564,0.6916218996047974,0.49059662222862244,0.6310009956359863,0.4322982430458069,0.5940643548965454,0.40030601620674133,0.5572203993797302,0.37288346886634827,0.7236250042915344,0.46288585662841797,0.6683536171913147,0.4073064625263214,0.6316131949424744,0.3788367509841919,0.5964148044586182,0.357116162776947,0.7659053802490234,0.445829302072525,0.7274523973464966,0.3980335593223572,0.6997810006141663,0.3728162348270416,0.6720922589302063,0.3532673716545105
hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468060493469238,0.6457080841064453,0.7779597043991089,0.6679079532623291,0.7070980668067932,0.6612272262573242,0.6494004130363464,0.6453519463539124,0.5999310612678528,0.6382425427436829,0.6662143468856812,0.5422247052192688,0.6090083718299866,0.5019984841346741,0.5731937885284424,0.48524463176727295,0.5384546518325806,0.46809932589530945,0.68638014793396,0.49825286865234375,0.6239417791366577,0.44349879026412964,0.5861013531684875,0.4128851890563965,0.5483107566833496,0.38612502813339233,0.7172443866729736,0.4694611132144928,0.6597103476524353,0.41811928153038025,0.6215204000473022,0.39137691259384155,0.5844236016273499,0.3708034157752991,0.7593782544136047,0.44959527254104614,0.7201210856437683,0.40376532077789307,0.6903001070022583,0.381583034992218,0.6592993140220642,0.36535587906837463
hi,0.3698555529117584,0.7242718935012817,0.40659862756729126,0.7221740484237671,0.448727548122406,0.6907979846000671,0.4847225248813629,0.666801393032074,0.5140716433525085,0.65228271484375,0.4607464075088501,0.6024556756019592,0.4933679699897766,0.5511957406997681,0.5120092034339905,0.5204133987426758,0.5270987153053284,0.4945301115512848,0.43943992257118225,0.5849854946136475,0.4700183570384979,0.527102530002594,0.48746660351753235,0.49164879322052,0.5022948980331421,0.46293482184410095,0.4129958152770996,0.5803859233856201,0.4389629662036896,0.523853600025177,0.45734021067619324,0.4921499490737915,0.47456949949264526,0.4683545231819153,0.3812331557273865,0.5856443047523499,0.39904317259788513,0.5414472222328186,0.4130088686943054,0.5151898264884949,0.4265498220920563,0.4943102300167084,0.8510642647743225,0.645108163356781,0.7792739272117615,0.6655874252319336,0.7081337571144104,0.6591116786003113,0.6488890647888184,0.6454606056213379,0.5986929535865784,0.6431503295898438,0.669791579246521,0.5415797233581543,0.6117923855781555,0.5051872134208679,0.5757210850715637,0.48919838666915894,0.5411028861999512,0.4703735113143921,0.688810408115387,0.49805012345314026,0.6265242099761963,0.4469089210033417,0.5890451669692993,0.41745370626449585,0.5505673289299011,0.39044123888015747,0.7186439633369446,0.4700888991355896,0.6630303859710693,0.41814905405044556,0.6268984079360962,0.3920668959617615,0.5907864570617676,0.3727083206176758,0.759617805480957,0.45116129517555237,0.7210099101066589,0.40638887882232666,0.6908757090568542,0.38505223393440247,0.6591781973838806,0.3698922395706177
hi,0.350783109664917,0.7165057063102722,0.3958369791507721,0.7053275108337402,0.44099724292755127,0.6648275852203369,0.47910284996032715,0.6351781487464905,0.5120660662651062,0.6186200976371765,0.4441671371459961,0.5765947699546814,0.47166550159454346,0.5235242247581482,0.48756203055381775,0.49066755175590515,0.500795304775238,0.4619874954223633,0.4199017882347107,0.5602301359176636,0.4465624988079071,0.5013758540153503,0.4639032185077667,0.46286696195602417,0.47971704602241516,0.4289965033531189,0.3921279311180115,0.5574163794517517,0.4172729551792145,0.5002419352531433,0.43539875745773315,0.4661768078804016,0.4534118175506592,0.43820834159851074,0.35940930247306824,0.5645487904548645,0.37450605630874634,0.518284797668457,0.38754987716674805,0.48980480432510376,0.40177834033966064,0.46478939056396484,0.8485147356987,0.6452088952064514,0.7771366238594055,0.6609460711479187,0.7110754251480103,0.6517060399055481,0.6550537347793579,0.6378560662269592,0.6090553402900696,0.6249018907546997,0.6708195209503174,0.5366681814193726,0.6165955662727356,0.49342381954193115,0.5821229219436646,0.4744895398616791,0.5498981475830078,0.45398378372192383,0.6920366883277893,0.495053768157959,0.6324252486228943,0.43898749351501465,0.5971065759658813,0.4113302528858185,0.560352087020874,0.3869374096393585,0.7227628827095032,0.4682299792766571,0.6676995754241943,0.413396418094635,0.6319971084594727,0.38736289739608765,0.5976507067680359,0.3675941228866577,0.7656434774398804,0.45127803087234497,0.7253598570823669,0.4044073820114136,0.6963453888893127,0.38072335720062256,0.6667146682739258,0.3625755310058594
hi,0.33651623129844666,0.7109640836715698,0.3831987679004669,0.6991775035858154,0.427590012550354,0.6555758118629456,0.4630886912345886,0.6156896948814392,0.49270057678222656,0.58731609582901,0.42913058400154114,0.5677778720855713,0.4557258188724518,0.510341227054596,0.47025150060653687,0.4741740822792053,0.48215949535369873,0.44174134731292725,0.40521305799484253,0.5494022965431213,0.4328761696815491,0.4846811592578888,0.450194776058197,0.44279855489730835,0.46539106965065,0.40640097856521606,0.37718138098716736,0.5460286140441895,0.4028005599975586,0.4843796491622925,0.42106685042381287,0.4460172653198242,0.4389283061027527,0.41299158334732056,0.34360378980636597,0.5531098246574402,0.358249306678772,0.5047987103462219,0.37007424235343933,0.4742351770401001,0.38273686170578003,0.4460555911064148,0.850196361541748,0.6417498588562012,0.7800514698028564,0.6524484157562256,0.7136361598968506,0.6402674913406372,0.6629099249839783,0.6210150718688965,0.6192018985748291,0.600623369216919,0.6797057390213013,0.5206124782562256,0.6275554299354553,0.47472599148750305,0.5944740772247314,0.4562002420425415,0.5646429061889648,0.4418620765209198,0.7024662494659424,0.4829677939414978,0.6455701589584351,0.4242454469203949,0.6116485595703125,0.3946487605571747,0.5793961882591248,0.37146276235580444,0.7347078323364258,0.45820772647857666,0.6822193264961243,0.3992445468902588,0.6495541930198669,0.3706471920013428,0.6177298426628113,0.3498033881187439,0.7777851223945618,0.44291162490844727,0.743962824344635,0.390962153673172,0.7185036540031433,0.3629101812839508,0.6919367909431458,0.34201741218566895
hi,0.33671486377716064,0.7085148096084595,0.3855700194835663,0.6915450692176819,0.42765113711357117,0.644599437713623,0.4591433107852936,0.6004883050918579,0.4867355227470398,0.5679467916488647,0.4201495945453644,0.5558097958564758,0.4430754780769348,0.4959740936756134,0.4548632502555847,0.45889511704444885,0.4650823473930359,0.42559731006622314,0.39517465233802795,0.5392507910728455,0.4172337055206299,0.4715644419193268,0.43107107281684875,0.427435040473938,0.44339466094970703,0.3888539671897888,0.3669138550758362,0.5377928018569946,0.3871968388557434,0.4731285572052002,0.40375810861587524,0.433552622795105,0.42011404037475586,0.39847734570503235,0.3336391746997833,0.546753466129303,0.3441406786441803,0.4975242614746094,0.3553830683231354,0.46654319763183594,0.36746636033058167,0.43776804208755493,0.852675199508667,0.6394915580749512,0.7856532335281372,0.6422140598297119,0.7195295095443726,0.6189709901809692,0.6713632941246033,0.5918272733688354,0.6369316577911377,0.5661091208457947,0.6947006583213806,0.5006393194198608,0.644500195980072,0.45045921206474304,0.6134806871414185,0.4236205518245697,0.5866801738739014,0.39919888973236084,0.7196961641311646,0.4660353660583496,0.6682572364807129,0.4026174545288086,0.6374080181121826,0.36637336015701294,0.6090396642684937,0.33666709065437317,0.7528557777404785,0.4446456730365753,0.7049350142478943,0.38081392645835876,0.6751738786697388,0.34753555059432983,0.6462041735649109,0.32258206605911255,0.795840859413147,0.4336017370223999,0.7644997835159302,0.3807334899902344,0.7397541999816895,0.35227400064468384,0.7143368721008301,0.332065224647522
hi,0.33739781379699707,0.7067093253135681,0.38490593433380127,0.6890411972999573,0.42596670985221863,0.6377754211425781,0.45852458477020264,0.5903229713439941,0.4858417510986328,0.5555685758590698,0.41885459423065186,0.5469364523887634,0.43672695755958557,0.4850063920021057,0.4452783167362213,0.44560956954956055,0.4530506730079651,0.4107816815376282,0.39335304498672485,0.5314772725105286,0.4091852903366089,0.4624561071395874,0.41982337832450867,0.4161953330039978,0.429906964302063,0.3762037456035614,0.36511674523353577,0.5309349894523621,0.3805913031101227,0.4663599133491516,0.39421650767326355,0.4253084063529968,0.40805602073669434,0.38860583305358887,0.3323572278022766,0.5404449105262756,0.3399973511695862,0.49107372760772705,0.348905473947525,0.4587138593196869,0.3595178723335266,0.4272504448890686,0.8514496684074402,0.6382019519805908,0.7844057679176331,0.6319689750671387,0.7264119386672974,0.6009297370910645,0.6826274394989014,0.5654472708702087,0.6473664045333862,0.5314386487007141,0.7071786522865295,0.4768643379211426,0.6674878001213074,0.4194948673248291,0.6442648768424988,0.3877096474170685,0.6236956119537354,0.35586392879486084,0.7380673885345459,0.44532933831214905,0.6975597143173218,0.36939147114753723,0.6717113852500916,0.3293030858039856,0.6458123922348022,0.2947324514389038,0.7750241756439209,0.43033891916275024,0.7397042512893677,0.3555287718772888,0.7126549482345581,0.32010704278945923,0.6859907507896423,0.29283013939857483,0.8198533058166504,0.42873620986938477,0.7953001856803894,0.3675326108932495,0.7760218977928162,0.33433669805526733,0.7554552555084229,0.3084738552570343
hi,0.3381727933883667,0.7024465203285217,0.3874224126338959,0.6840733885765076,0.429453581571579,0.6329701542854309,0.462065190076828,0.5850229859352112,0.48841503262519836,0.5484176278114319,0.418666809797287,0.5432344079017639,0.4363892674446106,0.4815642237663269,0.4443718492984772,0.4423418641090393,0.4511220455169678,0.4065912365913391,0.39347463846206665,0.5273162126541138,0.4094337224960327,0.4584375023841858,0.4193914830684662,0.41203993558883667,0.4283298850059509,0.3718288540840149,0.3658493757247925,0.5261886119842529,0.3803376257419586,0.46122705936431885,0.3926527798175812,0.419589102268219,0.4046914279460907,0.3819689154624939,0.33461111783981323,0.535120964050293,0.3430621027946472,0.48561346530914307,0.3509913980960846,0.4525654911994934,0.3598818778991699,0.4203457236289978,0.8547836542129517,0.6376965641975403,0.7894243001937866,0.6237921714782715,0.7308348417282104,0.5821482539176941,0.6872545480728149,0.5396352410316467,0.6485711932182312,0.5007257461547852,0.7285457253456116,0.45852547883987427,0.692275881767273,0.3946431875228882,0.670898973941803,0.35694122314453125,0.6534132361412048,0.32048898935317993,0.7602081894874573,0.4327823221683502,0.7266474962234497,0.35409051179885864,0.7083725333213806,0.30848681926727295,0.6924120783805847,0.2691424787044525,0.7976809144020081,0.4232863187789917,0.7676352262496948,0.3477029800415039,0.746501088142395,0.3047468662261963,0.7256156802177429,0.2685856819152832,0.8428758382797241,0.4262314736843109,0.822644054889679,0.36276495456695557,0.8058514595031738,0.3255552351474762,0.7869651913642883,0.2959579527378082
hi,0.3421136438846588,0.6972603797912598,0.39213860034942627,0.6789759993553162,0.43457141518592834,0.6275313496589661,0.4672616124153137,0.5797809362411499,0.49257633090019226,0.5433968901634216,0.42329150438308716,0.5416841506958008,0.4421018660068512,0.4801648259162903,0.4508959949016571,0.4405597746372223,0.45822834968566895,0.405445396900177,0.39783090353012085,0.5260325074195862,0.4143829941749573,0.4571824371814728,0.42481404542922974,0.41186124086380005,0.433817595243454,0.3738376498222351,0.37040168046951294,0.5245726108551025,0.38470548391342163,0.4589200019836426,0.3963764011859894,0.41717803478240967,0.40762919187545776,0.3808625340461731,0.339638352394104,0.533222496509552,0.3473128080368042,0.48324495553970337,0.3543495833873749,0.4493504762649536,0.36208370327949524,0.41676151752471924,0.8636924028396606,0.6366708278656006,0.7957437634468079,0.6142293810844421,0.7375295162200928,0.5612562298774719,0.7007185220718384,0.5052667856216431,0.6681566834449768,0.46127498149871826,0.7464430928230286,0.44716617465019226,0.7138479948043823,0.37735363841056824,0.7007508277893066,0.3335390090942383,0.6918056607246399,0.29088759422302246,0.7800514698028564,0.4231492280960083,0.7493217587471008,0.3391699194908142,0.7330652475357056,0.2896512746810913,0.7183441519737244,0.2454017847776413,0.8180891275405884,0.4162222445011139,0.7905482053756714,0.3358936309814453,0.7719367146492004,0.2879177927970886,0.7546898722648621,0.2454240918159485,0.862535834312439,0.42450979351997375,0.8477829098701477,0.35940849781036377,0.8369281888008118,0.316318154335022,0.8255462050437927,0.27697116136550903
hi,0.3465164303779602,0.6909766793251038,0.39552995562553406,0.6741119027137756,0.43874871730804443,0.6223911046981812,0.4714653789997101,0.574951171875,0.4973592460155487,0.5398759245872498,0.42798668146133423,0.5376096963882446,0.44691789150238037,0.4779799282550812,0.4551938772201538,0.43941622972488403,0.4618362486362457,0.40550899505615234,0.4023837149143219,0.5219649076461792,0.41902732849121094,0.4553155303001404,0.42916882038116455,0.4118354022502899,0.4377388060092926,0.37548208236694336,0.3748703598976135,0.5204041600227356,0.3881743252277374,0.4564219117164612,0.3996473550796509,0.4165683090686798,0.4106857478618622,0.38166624307632446,0.3440616726875305,0.5292990207672119,0.3506074845790863,0.4803604781627655,0.35653552412986755,0.44746339321136475,0.363067626953125,0.4155999422073364,0.8709961175918579,0.6401070952415466,0.8056221008300781,0.6108211278915405,0.7511829733848572,0.5502581000328064,0.7167410850524902,0.4904046356678009,0.6859665513038635,0.44090139865875244,0.7719631791114807,0.4320668876171112,0.7477886080741882,0.35569921135902405,0.7373325824737549,0.31095486879348755,0.7306642532348633,0.26805469393730164,0.8085690140724182,0.4136078357696533,0.7900089621543884,0.3254246711730957,0.7797099947929382,0.2731737792491913,0.7710217237472534,0.2285807579755783,0.8461435437202454,0.4126119613647461,0.8329749703407288,0.3306812047958374,0.822068452835083,0.2820138931274414,0.8103752136230469,0.2419281303882599,0.8875368237495422,0.42607828974723816,0.8821214437484741,0.3584645092487335,0.8717225790023804,0.31836289167404175,0.8577437400817871,0.28565695881843567
hi,0.3577111065387726,0.6877166032791138,0.4058835208415985,0.6648217439651489,0.4451151490211487,0.6098458170890808,0.4735640585422516,0.5597690939903259,0.49602872133255005,0.5233727693557739,0.4268696904182434,0.5302972793579102,0.4408693313598633,0.4706781804561615,0.4467044770717621,0.43469977378845215,0.451655775308609,0.40349799394607544,0.4007100462913513,0.5178196430206299,0.412706196308136,0.4496303200721741,0.41963157057762146,0.40839654207229614,0.42535555362701416,0.3743102550506592,0.3733968436717987,0.5190535187721252,0.3809041976928711,0.45452678203582764,0.38840252161026,0.41561269760131836,0.3960095942020416,0.38233423233032227,0.3434421122074127,0.5305141806602478,0.3451294004917145,0.4809345602989197,0.34887784719467163,0.4483518898487091,0.35379043221473694,0.41790395975112915,0.8720582127571106,0.6375086307525635,0.8079186677932739,0.5991048216819763,0.7592475414276123,0.538343071937561,0.7285369634628296,0.4797017276287079,0.7129910588264465,0.42348748445510864,0.7933041453361511,0.4189125597476959,0.7785765528678894,0.3427269756793976,0.771460771560669,0.29658329486846924,0.7677671313285828,0.2527952790260315,0.8319540619850159,0.40538153052330017,0.825190007686615,0.314506471157074,0.8198535442352295,0.258674293756485,0.8149741888046265,0.2102733850479126,0.8698768615722656,0.4102189838886261,0.8661628365516663,0.32649028301239014,0.859757661819458,0.27403393387794495,0.8521930575370789,0.22886186838150024,0.9082238674163818,0.43254393339157104,0.9120095372200012,0.3681405782699585,0.909766674041748,0.325431764125824,0.9048506617546082,0.28783345222473145
hi,0.3694825768470764,0.6872312426567078,0.4152623414993286,0.657184898853302,0.44894149899482727,0.5986811518669128,0.4719159007072449,0.5472636222839355,0.48987722396850586,0.5074521899223328,0.41792353987693787,0.5176265239715576,0.4239081144332886,0.459034264087677,0.42462462186813354,0.4228273928165436,0.4249158501625061,0.39075034856796265,0.39139050245285034,0.5115589499473572,0.39753416180610657,0.44579237699508667,0.40062421560287476,0.4059746265411377,0.40353843569755554,0.37264782190322876,0.364409863948822,0.518073320388794,0.36708006262779236,0.45420509576797485,0.37142008543014526,0.41525930166244507,0.3766527473926544,0.3821417987346649,0.3350934386253357,0.5342550277709961,0.3340175747871399,0.48352810740470886,0.33724120259284973,0.44998252391815186,0.3425852656364441,0.4192062020301819,0.8768674731254578,0.63937908411026,0.8152328729629517,0.5994954109191895,0.7697655558586121,0.5354049205780029,0.742073655128479,0.47456514835357666,0.7260923385620117,0.41692617535591125,0.8122829794883728,0.4188652038574219,0.8045088648796082,0.337167888879776,0.7991445660591125,0.28857356309890747,0.7963951826095581,0.24467946588993073,0.8506067991256714,0.41057103872299194,0.8464165329933167,0.3151695132255554,0.8429200649261475,0.2553970515727997,0.8394849300384521,0.20329560339450836,0.8880150318145752,0.42012226581573486,0.8870106935501099,0.3313348889350891,0.8830610513687134,0.27442002296447754,0.8767573833465576,0.22381697595119476,0.9267940521240234,0.4452051520347595,0.935564398765564,0.3780108392238617,0.9368590712547302,0.3331315219402313,0.933881938457489,0.29238855838775635
