label,left_landmark_0_x,left_landmark_0_y,left_landmark_1_x,left_landmark_1_y,left_landmark_2_x,left_landmark_2_y,left_landmark_3_x,left_landmark_3_y,left_landmark_4_x,left_landmark_4_y,left_landmark_5_x,left_landmark_5_y,left_landmark_6_x,left_landmark_6_y,left_landmark_7_x,left_landmark_7_y,left_landmark_8_x,left_landmark_8_y,left_landmark_9_x,left_landmark_9_y,left_landmark_10_x,left_landmark_10_y,left_landmark_11_x,left_landmark_11_y,left_landmark_12_x,left_landmark_12_y,left_landmark_13_x,left_landmark_13_y,left_landmark_14_x,left_landmark_14_y,left_landmark_15_x,left_landmark_15_y,left_landmark_16_x,left_landmark_16_y,left_landmark_17_x,left_landmark_17_y,left_landmark_18_x,left_landmark_18_y,left_landmark_19_x,left_landmark_19_y,left_landmark_20_x,left_landmark_20_y,right_landmark_0_x,right_landmark_0_y,right_landmark_1_x,right_landmark_1_y,right_landmark_2_x,right_landmark_2_y,right_landmark_3_x,right_landmark_3_y,right_landmark_4_x,right_landmark_4_y,right_landmark_5_x,right_landmark_5_y,right_landmark_6_x,right_landmark_6_y,right_landmark_7_x,right_landmark_7_y,right_landmark_8_x,right_landmark_8_y,right_landmark_9_x,right_landmark_9_y,right_landmark_10_x,right_landmark_10_y,right_landmark_11_x,right_landmark_11_y,right_landmark_12_x,right_landmark_12_y,right_landmark_13_x,right_landmark_13_y,right_landmark_14_x,right_landmark_14_y,right_landmark_15_x,right_landmark_15_y,right_landmark_16_x,right_landmark_16_y,right_landmark_17_x,right_landmark_17_y,right_landmark_18_x,right_landmark_18_y,right_landmark_19_x,right_landmark_19_y,right_landmark_20_x,right_landmark_20_y
hi,0.25557440519332886,0.6171127557754517,0.3082311153411865,0.5964072346687317,0.3527328670024872,0.5390682816505432,0.3753109276294708,0.4744393825531006,0.37870079278945923,0.41660839319229126,0.34605616331100464,0.47255340218544006,0.3525910973548889,0.41292548179626465,0.33862829208374023,0.45748722553253174,0.3328167498111725,0.49550649523735046,0.31312981247901917,0.46467486023902893,0.31715521216392517,0.40460485219955444,0.30690324306488037,0.4677213728427887,0.30486738681793213,0.5107741355895996,0.27965593338012695,0.4643881618976593,0.27887266874313354,0.41636666655540466,0.27545440196990967,0.4819486737251282,0.27713435888290405,0.5229928493499756,0.2451285421848297,0.47008025646209717,0.2484515756368637,0.4300026595592499,0.24987876415252686,0.47279223799705505,0.25277256965637207,0.5032411813735962,0.7569296956062317,0.5685341358184814,0.6890897750854492,0.5406126379966736,0.6382973194122314,0.4532424807548523,0.6186038255691528,0.37429025769233704,0.5977486371994019,0.31362617015838623,0.6648732423782349,0.3857479989528656,0.6566509008407593,0.32680100202560425,0.6684189438819885,0.3926407992839813,0.6792251467704773,0.44882455468177795,0.7067574262619019,0.3755612373352051,0.6969175934791565,0.31367170810699463,0.7035487294197083,0.39786481857299805,0.7109184861183167,0.4554586708545685,0.7498859763145447,0.3752790689468384,0.7419103384017944,0.3183387517929077,0.7422020435333252,0.4017067551612854,0.7447235584259033,0.4555809497833252,0.7949981689453125,0.38247987627983093,0.7878637909889221,0.3287639021873474,0.7810534238815308,0.38141992688179016,0.7773466110229492,0.42046958208084106
hi,0.25397950410842896,0.6192215085029602,0.307046502828598,0.6005411744117737,0.3519054353237152,0.5423818230628967,0.37492913007736206,0.4766245186328888,0.37819039821624756,0.4181336760520935,0.3452027440071106,0.4746553301811218,0.3527839779853821,0.4144062101840973,0.33809053897857666,0.4595968723297119,0.3320648968219757,0.49824613332748413,0.31309422850608826,0.46708232164382935,0.31824252009391785,0.4072406589984894,0.3069670796394348,0.46975651383399963,0.304973840713501,0.5125181078910828,0.28013306856155396,0.46647414565086365,0.281015545129776,0.4153265357017517,0.27634990215301514,0.4806705117225647,0.2778148055076599,0.5230712294578552,0.24584569036960602,0.47146669030189514,0.2505476176738739,0.4294484257698059,0.2505507171154022,0.47152402997016907,0.2527582049369812,0.5035216212272644,0.758891761302948,0.5703113079071045,0.6900209188461304,0.5409348011016846,0.6393277645111084,0.4547281563282013,0.6197449564933777,0.3762670159339905,0.5987406373023987,0.3155914545059204,0.66544109582901,0.3873724639415741,0.6572267413139343,0.3293093144893646,0.6679242849349976,0.3926994204521179,0.6782056093215942,0.44953271746635437,0.7072630524635315,0.37751859426498413,0.6972806453704834,0.31527844071388245,0.703346848487854,0.39775025844573975,0.7108060717582703,0.45642685890197754,0.7504166960716248,0.37705376744270325,0.743095874786377,0.32112962007522583,0.742821991443634,0.4033738374710083,0.7451241612434387,0.4582689702510834,0.7957947254180908,0.3842587172985077,0.7889364957809448,0.33077728748321533,0.7814033031463623,0.3819918930530548,0.7769147157669067,0.42192357778549194
hi,0.25515973567962646,0.62138432264328,0.30698564648628235,0.6009876132011414,0.3530403673648834,0.543810248374939,0.3755285143852234,0.4786686599254608,0.37759244441986084,0.41999325156211853,0.34621426463127136,0.47533220052719116,0.35333576798439026,0.4159514904022217,0.3384126126766205,0.46133989095687866,0.3326607644557953,0.49921101331710815,0.31361088156700134,0.46690279245376587,0.3183913826942444,0.40689218044281006,0.30689579248428345,0.4709705710411072,0.30504512786865234,0.5131804943084717,0.28043031692504883,0.4662671387195587,0.28065863251686096,0.41648659110069275,0.27581506967544556,0.4829857051372528,0.2770005464553833,0.5238056778907776,0.24608388543128967,0.4718714952468872,0.24980737268924713,0.4318716526031494,0.2500723600387573,0.4760597348213196,0.252265989780426,0.5072070360183716,0.7596074342727661,0.5713501572608948,0.6917100548744202,0.5419461131095886,0.6405019164085388,0.4553544819355011,0.6204886436462402,0.37788447737693787,0.5992386937141418,0.3170681595802307,0.6649023294448853,0.3860378861427307,0.657778263092041,0.3307867646217346,0.6694977283477783,0.3949265778064728,0.679511547088623,0.4520132839679718,0.7071763873100281,0.37593990564346313,0.6977614164352417,0.3171764314174652,0.7046068906784058,0.40040281414985657,0.711146891117096,0.45993301272392273,0.7507225871086121,0.3756508231163025,0.7434065341949463,0.3209573030471802,0.7438839673995972,0.4032045602798462,0.7455854415893555,0.4587479829788208,0.7962364554405212,0.3833378255367279,0.7894379496574402,0.3318929970264435,0.7826998233795166,0.3840303421020508,0.7778903245925903,0.42428797483444214
hi,0.254348486661911,0.6231083869934082,0.3060958981513977,0.6033188104629517,0.3516307473182678,0.5463740825653076,0.37484505772590637,0.48199769854545593,0.37768152356147766,0.4231486916542053,0.34565305709838867,0.47793927788734436,0.35238444805145264,0.4181380867958069,0.33797693252563477,0.46014204621315,0.3321719169616699,0.4988957941532135,0.3122456669807434,0.46954211592674255,0.31695878505706787,0.4092237949371338,0.3054613173007965,0.4730008542537689,0.3037263751029968,0.5176302790641785,0.27866992354393005,0.469514936208725,0.2790580093860626,0.4190395474433899,0.2740009129047394,0.4848128855228424,0.27531540393829346,0.5267891883850098,0.2442011833190918,0.47617119550704956,0.24758708477020264,0.4352623522281647,0.24793964624404907,0.4780190885066986,0.25049179792404175,0.5092575550079346,0.7598610520362854,0.5702852606773376,0.6911972165107727,0.5409843921661377,0.6406958103179932,0.45532500743865967,0.6210631728172302,0.37777355313301086,0.6000512838363647,0.31784242391586304,0.6666470766067505,0.38785260915756226,0.6581603288650513,0.3315819799900055,0.669008731842041,0.3963334560394287,0.6790057420730591,0.45360657572746277,0.7091872096061707,0.3779262602329254,0.6985586881637573,0.3189046382904053,0.7038671970367432,0.4004948139190674,0.709922730922699,0.46031689643859863,0.7525713443756104,0.3773488998413086,0.7445870041847229,0.3226574957370758,0.7434446811676025,0.4031907618045807,0.7443364858627319,0.45933884382247925,0.7978540658950806,0.38425686955451965,0.7903274893760681,0.3323953151702881,0.7826994061470032,0.38259148597717285,0.7773929834365845,0.4233434796333313
hi,0.25435441732406616,0.6241191029548645,0.3078954219818115,0.6016123294830322,0.35263964533805847,0.5456171631813049,0.3747655153274536,0.4816848337650299,0.3764161169528961,0.42392250895500183,0.3462570309638977,0.4783375561237335,0.35142260789871216,0.4189278483390808,0.33676430583000183,0.46142321825027466,0.3308299779891968,0.5014963150024414,0.31287696957588196,0.4711095988750458,0.316638320684433,0.41247063875198364,0.3050665557384491,0.4747281074523926,0.30323150753974915,0.5197714567184448,0.27904900908470154,0.47159266471862793,0.2791990041732788,0.42206859588623047,0.27473941445350647,0.4857114553451538,0.2764914631843567,0.5282722115516663,0.24400269985198975,0.478407084941864,0.2485240250825882,0.43724653124809265,0.2490742802619934,0.47810614109039307,0.25165703892707825,0.509383499622345,0.7596428394317627,0.5729749798774719,0.6916475892066956,0.544163167476654,0.6410807371139526,0.4564661383628845,0.62157142162323,0.37856319546699524,0.6001829504966736,0.3199899196624756,0.6663224697113037,0.3890218138694763,0.6584141254425049,0.3326994776725769,0.6709927916526794,0.3970947861671448,0.6819000244140625,0.45193615555763245,0.7085485458374023,0.37907126545906067,0.6995441317558289,0.3189598321914673,0.7061493396759033,0.40283381938934326,0.7126492857933044,0.45996183156967163,0.7520663738250732,0.379062294960022,0.7455720901489258,0.3239699602127075,0.7450025677680969,0.4075849652290344,0.7459335327148438,0.46169358491897583,0.7975910305976868,0.3866787552833557,0.7912508845329285,0.3350990116596222,0.783534824848175,0.38804829120635986,0.7779569625854492,0.42738717794418335
hi,0.25508901476860046,0.626713752746582,0.30762040615081787,0.6053394079208374,0.35239309072494507,0.5489054322242737,0.3746787905693054,0.48543012142181396,0.3770827353000641,0.42790743708610535,0.3458069860935211,0.47978612780570984,0.3525393307209015,0.42116865515708923,0.3381137549877167,0.4663439989089966,0.3320353925228119,0.5042280554771423,0.31252071261405945,0.4717057943344116,0.3164956867694855,0.4132150113582611,0.30607467889785767,0.4774608612060547,0.30451223254203796,0.5187889933586121,0.27864962816238403,0.4712129533290863,0.2785361111164093,0.42417067289352417,0.2747208774089813,0.49034515023231506,0.27610117197036743,0.5300056338310242,0.24366724491119385,0.47662290930747986,0.2477405071258545,0.43589192628860474,0.2483760118484497,0.4781339466571808,0.2501298487186432,0.5073505640029907,0.7622780799865723,0.5757645964622498,0.6935455799102783,0.5458977222442627,0.6424875855445862,0.4599299430847168,0.6220325827598572,0.38271695375442505,0.6010355353355408,0.3217233419418335,0.6675441861152649,0.3912818729877472,0.6598520278930664,0.33412671089172363,0.6715834736824036,0.399004727602005,0.6817623376846313,0.4555143713951111,0.7099287509918213,0.38026201725006104,0.69959557056427,0.31983596086502075,0.7065006494522095,0.4029739797115326,0.7137739062309265,0.46162697672843933,0.7535524964332581,0.37922823429107666,0.7454640865325928,0.32453158497810364,0.7462971806526184,0.40746867656707764,0.748748242855072,0.4628651738166809,0.79893559217453,0.38624075055122375,0.7914355993270874,0.3339848518371582,0.784745454788208,0.38786786794662476,0.780298113822937,0.4296049475669861
hi,0.25310659408569336,0.6263173222541809,0.3065696656703949,0.607394278049469,0.3523784279823303,0.5505871176719666,0.37482160329818726,0.4856955409049988,0.3784945011138916,0.428434282541275,0.34612834453582764,0.48188158869743347,0.3530401885509491,0.42106181383132935,0.3379130959510803,0.46868857741355896,0.33177801966667175,0.5069657564163208,0.31300273537635803,0.47396114468574524,0.3171771466732025,0.4140688478946686,0.30652377009391785,0.47907450795173645,0.30546408891677856,0.5201985836029053,0.27949899435043335,0.47317028045654297,0.2794497013092041,0.42636221647262573,0.2753277122974396,0.492231547832489,0.27722111344337463,0.5307216048240662,0.24484524130821228,0.47830596566200256,0.2490309327840805,0.43856602907180786,0.24915163218975067,0.48269203305244446,0.25117599964141846,0.5122056603431702,0.7630594372749329,0.5745171308517456,0.6942687630653381,0.5467458963394165,0.6427710056304932,0.46135959029197693,0.6222379207611084,0.3834531307220459,0.6013835668563843,0.32262933254241943,0.6671836972236633,0.3941408395767212,0.6588953137397766,0.33490970730781555,0.6706274747848511,0.39973175525665283,0.6807087659835815,0.4563869833946228,0.7094846367835999,0.38321375846862793,0.699438214302063,0.3213934600353241,0.7065203189849854,0.4046451449394226,0.7134628295898438,0.4628273546695709,0.7528029084205627,0.38175255060195923,0.745699405670166,0.3252454400062561,0.7466656565666199,0.4086848199367523,0.7484806776046753,0.46365058422088623,0.7980841398239136,0.3879256248474121,0.7917637825012207,0.3346481919288635,0.7853522300720215,0.3881501257419586,0.7804430723190308,0.4290972650051117
hi,0.25419479608535767,0.6297540664672852,0.30718880891799927,0.6066433191299438,0.35289856791496277,0.5510774254798889,0.37659335136413574,0.48835843801498413,0.377643883228302,0.43054577708244324,0.3455604612827301,0.48470115661621094,0.3527277112007141,0.4246117174625397,0.33844149112701416,0.4662681519985199,0.3321589529514313,0.5050480365753174,0.31246840953826904,0.47634994983673096,0.3174256384372711,0.41553282737731934,0.3060646653175354,0.478310227394104,0.3039131164550781,0.5226040482521057,0.2787730395793915,0.4758301079273224,0.27871572971343994,0.42653483152389526,0.2735797166824341,0.4925282597541809,0.27418380975723267,0.5341392755508423,0.2436724603176117,0.48150435090065,0.24737626314163208,0.4392576813697815,0.24686205387115479,0.48229148983955383,0.2479618489742279,0.5131163597106934,0.7598572373390198,0.5765247941017151,0.6925168633460999,0.5452382564544678,0.6423813700675964,0.4586864709854126,0.6222583651542664,0.38272958993911743,0.6010109782218933,0.3242705464363098,0.6678493618965149,0.391040176153183,0.6593957543373108,0.33622246980667114,0.6708564162254333,0.40153253078460693,0.6817266941070557,0.45864200592041016,0.7106133699417114,0.3818943500518799,0.6999715566635132,0.32299932837486267,0.7064362168312073,0.40632468461990356,0.7141833305358887,0.4641836881637573,0.754102349281311,0.3827899694442749,0.7476258277893066,0.32782167196273804,0.7462018728256226,0.4093771278858185,0.747141420841217,0.46367552876472473,0.7991614937782288,0.3913090229034424,0.7939934730529785,0.33788976073265076,0.7848703861236572,0.38849201798439026,0.7780865430831909,0.4285389184951782
hi,0.25433602929115295,0.6312834620475769,0.3073429763317108,0.6110686659812927,0.3532613217830658,0.5541966557502747,0.37657928466796875,0.4894734025001526,0.3790539801120758,0.4308755397796631,0.345986008644104,0.484637051820755,0.3531002998352051,0.4249764084815979,0.33805763721466064,0.4722796082496643,0.33230113983154297,0.5113680362701416,0.31286120414733887,0.47671857476234436,0.31792742013931274,0.41689634323120117,0.30688467621803284,0.48197031021118164,0.30523058772087097,0.5246481895446777,0.2793208062648773,0.47650784254074097,0.2797098159790039,0.4285600781440735,0.2760125994682312,0.4949600100517273,0.2778789699077606,0.5353657007217407,0.2447029948234558,0.48249551653862,0.2488999217748642,0.44371873140335083,0.2498493492603302,0.4883897304534912,0.2524743676185608,0.5191985368728638,0.7624309659004211,0.5801185369491577,0.6943228840827942,0.5526686906814575,0.6432124376296997,0.4666588306427002,0.6228851079940796,0.38997682929039,0.6022444367408752,0.3298496901988983,0.6689105033874512,0.39932140707969666,0.6600774526596069,0.3418712615966797,0.6709901094436646,0.40464818477630615,0.680397093296051,0.46015664935112,0.7103230953216553,0.3895679712295532,0.6995407342910767,0.33058738708496094,0.705868661403656,0.41311392188072205,0.7120583653450012,0.46833914518356323,0.7536932826042175,0.3887009024620056,0.7448488473892212,0.33270812034606934,0.7456221580505371,0.415499210357666,0.7478953003883362,0.4683367609977722,0.7996813058853149,0.39542117714881897,0.7924758195877075,0.3418176770210266,0.7848672866821289,0.39372745156288147,0.7794577479362488,0.43286123871803284
hi,0.25468897819519043,0.6328974962234497,0.30949482321739197,0.6099441051483154,0.3541752099990845,0.5535385608673096,0.37697863578796387,0.48978191614151,0.3803403973579407,0.4316335618495941,0.3464033901691437,0.48615366220474243,0.3531217575073242,0.4273587763309479,0.33829712867736816,0.4719567596912384,0.3321382999420166,0.5120628476142883,0.31292638182640076,0.47866111993789673,0.3176012635231018,0.4181188642978668,0.3061545193195343,0.48161235451698303,0.30426639318466187,0.5272083282470703,0.27900680899620056,0.4789559245109558,0.2789180278778076,0.43109434843063354,0.2748787999153137,0.4966140389442444,0.2768654227256775,0.538874089717865,0.2440432459115982,0.4854676127433777,0.2479705512523651,0.4445185661315918,0.24875357747077942,0.4877642095088959,0.2514294981956482,0.5192437171936035,0.7612314820289612,0.5837388038635254,0.6942258477210999,0.5551120638847351,0.6425363421440125,0.4706660509109497,0.6209417581558228,0.3947192132472992,0.5989288091659546,0.33564528822898865,0.6680063605308533,0.4025510549545288,0.6590278744697571,0.34769028425216675,0.6701996922492981,0.4099422097206116,0.6799114942550659,0.4641300141811371,0.7095108032226562,0.3920269310474396,0.6980563402175903,0.33468008041381836,0.704917848110199,0.4177247881889343,0.711557149887085,0.4722274839878082,0.7527003884315491,0.39067646861076355,0.744262158870697,0.336387038230896,0.7446771264076233,0.41859927773475647,0.746269941329956,0.47070735692977905,0.798491358757019,0.39726701378822327,0.7918412685394287,0.3442305326461792,0.7841076254844666,0.3952357769012451,0.7779089212417603,0.43355128169059753
hi,0.2544221580028534,0.6322993040084839,0.30941033363342285,0.611103355884552,0.354233980178833,0.5546990633010864,0.3768080472946167,0.49032706022262573,0.3802343010902405,0.4321727156639099,0.34565120935440063,0.48658138513565063,0.35301101207733154,0.42796218395233154,0.3384854197502136,0.4731913208961487,0.3320358693599701,0.5136163830757141,0.3124091327190399,0.47904202342033386,0.31841880083084106,0.4178416132926941,0.3065659701824188,0.4807899594306946,0.3040551245212555,0.526244044303894,0.2785862982273102,0.47907447814941406,0.2802217900753021,0.43167024850845337,0.27536603808403015,0.4967004358768463,0.276690810918808,0.5388760566711426,0.24381192028522491,0.48483121395111084,0.249429851770401,0.4440809190273285,0.24939502775669098,0.48663389682769775,0.25130507349967957,0.5177744030952454,0.7611241936683655,0.5832013487815857,0.6948476433753967,0.5551114082336426,0.6424302458763123,0.47019684314727783,0.6207546591758728,0.39446112513542175,0.5993720889091492,0.3353542387485504,0.6675770282745361,0.4013339579105377,0.6592219471931458,0.34747549891471863,0.6704779863357544,0.4108431339263916,0.6801649928092957,0.46742939949035645,0.7092388868331909,0.3910389542579651,0.6979708075523376,0.3339490592479706,0.7050357460975647,0.4169204533100128,0.71210777759552,0.4743720293045044,0.752705454826355,0.3901558220386505,0.7445817589759827,0.33677077293395996,0.7452559471130371,0.41899949312210083,0.7468156218528748,0.4726160168647766,0.7987210154533386,0.39700981974601746,0.7918651700019836,0.34581393003463745,0.7848219275474548,0.3984701633453369,0.7792866826057434,0.4377461075782776
hi,0.25570523738861084,0.6316666603088379,0.3094902038574219,0.612602710723877,0.3546961545944214,0.556254506111145,0.3785281479358673,0.4922329783439636,0.3834649920463562,0.4333578050136566,0.3475143611431122,0.4849705100059509,0.3544798493385315,0.4264354705810547,0.3388829529285431,0.472456157207489,0.3318398594856262,0.5132988691329956,0.31405821442604065,0.47709348797798157,0.3185192942619324,0.4186638593673706,0.30653414130210876,0.48356616497039795,0.3043361306190491,0.527941882610321,0.27981269359588623,0.4764576256275177,0.2806124687194824,0.4298158884048462,0.2752021253108978,0.49579092860221863,0.27602946758270264,0.5371884107589722,0.24460044503211975,0.48162999749183655,0.2492467164993286,0.4399532079696655,0.24848192930221558,0.4825419485569,0.2495652735233307,0.5131275653839111,0.7615377306938171,0.5850018858909607,0.6959525346755981,0.5603775978088379,0.6427557468414307,0.4737696945667267,0.61966472864151,0.39810141921043396,0.5971165895462036,0.33935827016830444,0.6662483215332031,0.40419965982437134,0.6575165390968323,0.34979844093322754,0.6699328422546387,0.4150538146495819,0.6801609992980957,0.47121018171310425,0.7080550789833069,0.3931344449520111,0.6969153881072998,0.3358727693557739,0.7039010524749756,0.42038580775260925,0.7103506326675415,0.4749476909637451,0.7516798973083496,0.39254364371299744,0.7436165809631348,0.3377387523651123,0.744623601436615,0.42123135924339294,0.7464748620986938,0.4711296558380127,0.797892689704895,0.40022167563438416,0.7903879880905151,0.3506208062171936,0.7841711044311523,0.40468165278434753,0.7800593972206116,0.440546452999115
hi,0.2555071711540222,0.6344860792160034,0.3084943890571594,0.6164631247520447,0.3551272451877594,0.5596872568130493,0.38038170337677,0.49619802832603455,0.3854433000087738,0.43732476234436035,0.34955042600631714,0.4871754050254822,0.35776084661483765,0.42672550678253174,0.3401547968387604,0.47417885065078735,0.3330509066581726,0.5152128338813782,0.3158152997493744,0.47866156697273254,0.32147523760795593,0.4192351698875427,0.3080483376979828,0.48358353972435,0.30632302165031433,0.527061402797699,0.2813376784324646,0.47779765725135803,0.28369519114494324,0.4289029836654663,0.2773575484752655,0.49464893341064453,0.27837783098220825,0.5362879037857056,0.24629230797290802,0.4826938509941101,0.2520146071910858,0.44180816411972046,0.2506505250930786,0.4851398468017578,0.25203248858451843,0.5164579153060913,0.7620375156402588,0.5859248638153076,0.6959736347198486,0.5625666975975037,0.6412147879600525,0.4774833619594574,0.617755115032196,0.40186017751693726,0.595321536064148,0.34293854236602783,0.6664374470710754,0.408221960067749,0.6573354601860046,0.35161086916923523,0.6697377562522888,0.4155968725681305,0.6802409887313843,0.4723520874977112,0.7078299522399902,0.3961074948310852,0.6963849663734436,0.3372100591659546,0.7048338651657104,0.42074018716812134,0.7127137184143066,0.4762677848339081,0.7508285641670227,0.3943861126899719,0.7426974177360535,0.33920425176620483,0.7453861832618713,0.4217250943183899,0.7483538389205933,0.4723685383796692,0.7964487671852112,0.40088263154029846,0.7892296314239502,0.349834680557251,0.7839483022689819,0.4036789834499359,0.7800881862640381,0.44102591276168823
hi,0.25601544976234436,0.6373701691627502,0.31064674258232117,0.6170045137405396,0.3566482961177826,0.5593380928039551,0.38132840394973755,0.49416184425354004,0.38992273807525635,0.4342747628688812,0.3497532308101654,0.48921459913253784,0.35838600993156433,0.4286971092224121,0.34167855978012085,0.47302716970443726,0.33390629291534424,0.5145168900489807,0.31637710332870483,0.4806435704231262,0.3223882019519806,0.42054566740989685,0.3087040185928345,0.4839945137500763,0.30596551299095154,0.5299963355064392,0.2821270525455475,0.47914358973503113,0.28445032238960266,0.42899179458618164,0.2775125205516815,0.4951716661453247,0.2778511643409729,0.5386541485786438,0.24686506390571594,0.48372355103492737,0.2527512311935425,0.44193655252456665,0.2511660158634186,0.4859672784805298,0.25247636437416077,0.5185513496398926,0.7611067891120911,0.5870924592018127,0.6959400177001953,0.56402188539505,0.6411496996879578,0.48041072487831116,0.6172389388084412,0.4053333103656769,0.5941803455352783,0.34713053703308105,0.6660395860671997,0.4091079533100128,0.6566648483276367,0.3549756109714508,0.6688164472579956,0.42047861218452454,0.6796168088912964,0.4770605266094208,0.7081124186515808,0.3973645567893982,0.6964782476425171,0.3395896852016449,0.7044116258621216,0.4231717884540558,0.7122780680656433,0.47765159606933594,0.7520335912704468,0.3963381350040436,0.743942379951477,0.34292829036712646,0.7455637454986572,0.42468932271003723,0.7475131750106812,0.4731642007827759,0.7983606457710266,0.4031146466732025,0.791090190410614,0.35424280166625977,0.7855595946311951,0.4075639843940735,0.7814003229141235,0.4421520233154297
hi,0.2571599781513214,0.637174665927887,0.3125341236591339,0.6147350072860718,0.357809841632843,0.560417890548706,0.3826131522655487,0.4976215064525604,0.3911830186843872,0.43953484296798706,0.3521803021430969,0.48925161361694336,0.3606642186641693,0.429679811000824,0.3428896367549896,0.47451838850975037,0.3346419632434845,0.5150196552276611,0.31850793957710266,0.48075342178344727,0.3241564929485321,0.42135292291641235,0.3103841543197632,0.48499274253845215,0.3082280158996582,0.5301434993743896,0.28403452038764954,0.47990843653678894,0.28593870997428894,0.43129509687423706,0.27948305010795593,0.4971262216567993,0.2805041968822479,0.5404179692268372,0.24887734651565552,0.48504021763801575,0.2539721727371216,0.44354498386383057,0.2525206208229065,0.4861617982387543,0.2541114091873169,0.5179352164268494,0.762061595916748,0.5867274403572083,0.6958826780319214,0.5646604299545288,0.6411129832267761,0.48072755336761475,0.6166682243347168,0.4055192768573761,0.5934828519821167,0.3465358018875122,0.6635094285011292,0.41158759593963623,0.6557690501213074,0.35462334752082825,0.6700606346130371,0.4201125204563141,0.6810754537582397,0.4762972593307495,0.7060738205909729,0.39922574162483215,0.6961086988449097,0.3403378427028656,0.7056928873062134,0.424367219209671,0.7133256793022156,0.478952020406723,0.7499889731407166,0.39774253964424133,0.7430985569953918,0.343027263879776,0.745993971824646,0.425103098154068,0.7481325268745422,0.47447746992111206,0.7961142659187317,0.4044571816921234,0.7906061410903931,0.3533497154712677,0.7854653000831604,0.4070780277252197,0.7806302905082703,0.4439201354980469
hi,0.2565758526325226,0.6362135410308838,0.3115933835506439,0.6169359683990479,0.35831964015960693,0.562139630317688,0.3841489851474762,0.49834227561950684,0.3948515057563782,0.44023120403289795,0.35155433416366577,0.49035969376564026,0.35992857813835144,0.43158194422721863,0.34361886978149414,0.4773712754249573,0.33608636260032654,0.5176511406898499,0.3178783357143402,0.4808975160121918,0.3239641785621643,0.4212404489517212,0.3108181953430176,0.4855678677558899,0.3082272708415985,0.5303686857223511,0.2835819125175476,0.47924259305000305,0.28532350063323975,0.43075400590896606,0.27936187386512756,0.49678561091423035,0.2803707718849182,0.539145827293396,0.24850308895111084,0.48362597823143005,0.25329819321632385,0.443447470664978,0.2529200315475464,0.4869694113731384,0.255062073469162,0.5183873176574707,0.7612629532814026,0.5902592539787292,0.6961402893066406,0.56461101770401,0.6411637663841248,0.4787571430206299,0.6160521507263184,0.40455788373947144,0.5912380218505859,0.3478374779224396,0.6661962270736694,0.4094393253326416,0.6569170355796814,0.3536432087421417,0.6701624989509583,0.41934993863105774,0.6808410882949829,0.4761418402194977,0.7085816860198975,0.39717337489128113,0.6970487236976624,0.33898311853408813,0.705377459526062,0.42347344756126404,0.7124949097633362,0.4785178303718567,0.7527741193771362,0.3962142765522003,0.744615375995636,0.34148991107940674,0.7465072870254517,0.423763632774353,0.7480114102363586,0.4731239676475525,0.7988916039466858,0.4035261571407318,0.7933019995689392,0.3517264723777771,0.7870007157325745,0.4049703776836395,0.7815114855766296,0.44114452600479126
hi,0.25679507851600647,0.6373848915100098,0.3117043077945709,0.619404137134552,0.3589021861553192,0.5637431740760803,0.38588201999664307,0.4995453655719757,0.3973100781440735,0.4412803649902344,0.35028260946273804,0.49135926365852356,0.36064404249191284,0.43138185143470764,0.34420961141586304,0.47588804364204407,0.33518996834754944,0.5166081190109253,0.3168918490409851,0.4812212288379669,0.3239004611968994,0.4205649495124817,0.31041419506073,0.48505979776382446,0.3070194721221924,0.5307894945144653,0.2824808955192566,0.4793810546398163,0.2839623689651489,0.4297584295272827,0.2781660556793213,0.496609091758728,0.2791632115840912,0.5398175716400146,0.2473192811012268,0.4840119481086731,0.25072070956230164,0.44398730993270874,0.2510870695114136,0.48784807324409485,0.25423288345336914,0.5193868279457092,0.7649522423744202,0.5853196978569031,0.6981118321418762,0.5629101991653442,0.6425660848617554,0.4801640212535858,0.6171640753746033,0.4057295024394989,0.5924710631370544,0.34839290380477905,0.6651763319969177,0.4089509844779968,0.6575096249580383,0.35225608944892883,0.6725315451622009,0.4174234867095947,0.6832804083824158,0.4734421670436859,0.7080627679824829,0.39714622497558594,0.697868824005127,0.3368498682975769,0.7081450819969177,0.42011216282844543,0.7152580618858337,0.47628211975097656,0.7524354457855225,0.3955622613430023,0.7449127435684204,0.3380017876625061,0.7485799193382263,0.42070019245147705,0.7502985596656799,0.4726278483867645,0.7983627319335938,0.40209904313087463,0.7925328016281128,0.3494683504104614,0.7883446216583252,0.40250587463378906,0.7842209339141846,0.43954309821128845
